,user_id,time,gender,age_group,spend_amount
1269,1000-0015-8075-FAKE,05/07/2015 05:33,FEMALE,50-64,299
1270,1000-0016-0938-FAKE,05/07/2015 06:13,FEMALE,35-39,299
1271,1000-0016-1826-FAKE,05/07/2015 12:15,FEMALE,18-24,99
1272,1000-0016-4060-FAKE,05/07/2015 20:50,FEMALE,40-49,999
1273,1000-0016-6588-FAKE,05/07/2015 09:32,FEMALE,18-24,99
1274,1000-0016-8357-FAKE,05/07/2015 14:48,MALE,13-17,99
1275,1000-0016-9026-FAKE,05/07/2015 00:42,FEMALE,25-29,999
1276,1000-0016-9470-FAKE,05/07/2015 01:31,FEMALE,40-49,999
1277,1000-0017-4638-FAKE,05/07/2015 12:49,FEMALE,13-17,299
1278,1000-0018-0068-FAKE,05/07/2015 04:18,FEMALE,25-29,399
1279,1000-0018-0601-FAKE,05/07/2015 01:07,FEMALE,40-49,99
1280,1000-0018-0684-FAKE,05/07/2015 00:39,FEMALE,50-64,999
1281,1000-0018-3631-FAKE,05/07/2015 16:18,FEMALE,18-24,399
1282,1000-0018-5823-FAKE,05/07/2015 07:53,FEMALE,18-24,99
1283,1000-0019-6237-FAKE,05/07/2015 19:41,FEMALE,40-49,399
1284,1000-0020-4882-FAKE,05/07/2015 17:50,FEMALE,13-17,99
1285,1000-0020-9921-FAKE,05/07/2015 10:14,MALE,25-29,299
1286,1000-0021-2841-FAKE,05/07/2015 12:47,MALE,30-34,299
1287,1000-0021-4046-FAKE,05/07/2015 00:35,MALE,40-49,399
1288,1000-0021-4393-FAKE,05/07/2015 23:53,FEMALE,40-49,99
1289,1000-0021-6973-FAKE,05/07/2015 04:45,FEMALE,40-49,99
1290,1000-0021-8863-FAKE,05/07/2015 08:14,FEMALE,40-49,99
1291,1000-0021-9326-FAKE,05/07/2015 12:01,FEMALE,25-29,1999
1292,1000-0022-7503-FAKE,05/07/2015 13:43,FEMALE,50-64,1999
1293,1000-0022-7666-FAKE,05/07/2015 19:21,FEMALE,40-49,1999
1294,1000-0000-1226-FAKE,06/07/2015 01:57,FEMALE,40-49,999
1295,1000-0001-2117-FAKE,06/07/2015 06:48,FEMALE,35-39,99
1296,1000-0001-4504-FAKE,06/07/2015 01:02,FEMALE,30-34,299
1297,1000-0002-6057-FAKE,06/07/2015 21:42,FEMALE,40-49,99
1298,1000-0003-7611-FAKE,06/07/2015 09:41,FEMALE,50-64,99
1299,1000-0005-8533-FAKE,06/07/2015 21:00,FEMALE,18-24,999
1300,1000-0006-3461-FAKE,06/07/2015 23:44,FEMALE,18-24,299
1301,1000-0008-5530-FAKE,06/07/2015 22:52,FEMALE,18-24,549
1302,1000-0008-5878-FAKE,06/07/2015 02:14,FEMALE,50-64,1999
1303,1000-0011-4813-FAKE,06/07/2015 01:10,FEMALE,30-34,299
1304,1000-0011-8890-FAKE,06/07/2015 12:47,FEMALE,50-64,99
1305,1000-0012-0189-FAKE,06/07/2015 18:35,FEMALE,25-29,2999
1306,1000-0012-5958-FAKE,06/07/2015 10:09,FEMALE,25-29,999
1307,1000-0013-5999-FAKE,06/07/2015 09:08,FEMALE,50-64,299
1308,1000-0013-9998-FAKE,06/07/2015 16:50,FEMALE,50-64,99
1309,1000-0015-4518-FAKE,06/07/2015 21:14,FEMALE,25-29,299
1310,1000-0015-5205-FAKE,06/07/2015 13:00,FEMALE,18-24,549
1311,1000-0015-6206-FAKE,06/07/2015 22:47,FEMALE,40-49,299
1312,1000-0015-7180-FAKE,06/07/2015 22:27,FEMALE,18-24,299
1313,1000-0016-4000-FAKE,06/07/2015 18:39,FEMALE,18-24,299
1314,1000-0016-5314-FAKE,06/07/2015 05:09,FEMALE,30-34,299
1315,1000-0016-5701-FAKE,06/07/2015 01:10,FEMALE,13-17,999
1316,1000-0016-8357-FAKE,06/07/2015 05:26,MALE,13-17,299
1317,1000-0017-2079-FAKE,06/07/2015 13:48,FEMALE,35-39,99
1318,1000-0017-2375-FAKE,06/07/2015 16:29,MALE,40-49,299
1319,1000-0017-3535-FAKE,06/07/2015 03:18,FEMALE,50-64,299
1320,1000-0017-6612-FAKE,06/07/2015 23:50,FEMALE,25-29,999
1321,1000-0017-7530-FAKE,06/07/2015 18:39,FEMALE,30-34,399
1322,1000-0018-0601-FAKE,06/07/2015 04:52,FEMALE,40-49,549
1323,1000-0018-2141-FAKE,06/07/2015 05:04,MALE,50-64,999
1324,1000-0018-8403-FAKE,06/07/2015 18:51,FEMALE,40-49,99
1325,1000-0019-2728-FAKE,06/07/2015 09:09,MALE,25-29,299
1326,1000-0019-2908-FAKE,06/07/2015 15:52,FEMALE,40-49,299
1327,1000-0019-5370-FAKE,06/07/2015 15:49,FEMALE,50-64,299
1328,1000-0019-5741-FAKE,06/07/2015 00:52,FEMALE,13-17,299
1329,1000-0019-5969-FAKE,06/07/2015 04:34,FEMALE,50-64,99
1330,1000-0019-6074-FAKE,06/07/2015 16:59,FEMALE,25-29,399
1331,1000-0020-1635-FAKE,06/07/2015 11:53,FEMALE,40-49,1999
1332,1000-0020-2974-FAKE,06/07/2015 07:37,FEMALE,40-49,1999
1333,1000-0020-4882-FAKE,06/07/2015 00:39,FEMALE,13-17,99
1334,1000-0020-6437-FAKE,06/07/2015 01:01,FEMALE,18-24,299
1335,1000-0021-3786-FAKE,06/07/2015 05:38,MALE,18-24,299
1336,1000-0021-4157-FAKE,06/07/2015 22:33,FEMALE,40-49,99
1337,1000-0021-4185-FAKE,06/07/2015 03:38,FEMALE,25-29,549
1338,1000-0021-4393-FAKE,06/07/2015 12:46,FEMALE,40-49,399
1339,1000-0021-6861-FAKE,06/07/2015 03:50,MALE,18-24,99
1340,1000-0021-7919-FAKE,06/07/2015 01:11,FEMALE,13-17,99
1341,1000-0021-8863-FAKE,06/07/2015 10:32,FEMALE,40-49,999
1342,1000-0021-9176-FAKE,06/07/2015 04:59,MALE,30-34,99
1343,1000-0021-9734-FAKE,06/07/2015 23:59,FEMALE,30-34,99
1344,1000-0022-0544-FAKE,06/07/2015 04:43,FEMALE,50-64,99
1345,1000-0022-7948-FAKE,06/07/2015 09:03,MALE,18-24,2499
1346,1000-0001-2117-FAKE,07/07/2015 21:05,FEMALE,35-39,99
1347,1000-0002-1887-FAKE,07/07/2015 02:09,FEMALE,25-29,99
1348,1000-0002-1887-FAKE,07/07/2015 03:09,FEMALE,25-29,99
1349,1000-0004-2408-FAKE,07/07/2015 15:33,FEMALE,18-24,299
1350,1000-0004-8005-FAKE,07/07/2015 09:08,FEMALE,50-64,299
1351,1000-0005-1906-FAKE,07/07/2015 02:14,FEMALE,35-39,549
1352,1000-0005-1906-FAKE,07/07/2015 03:14,FEMALE,35-39,549
1353,1000-0005-7541-FAKE,07/07/2015 18:12,FEMALE,13-17,399
1354,1000-0006-9589-FAKE,07/07/2015 14:32,FEMALE,25-29,999
1355,1000-0007-4406-FAKE,07/07/2015 20:00,FEMALE,18-24,99
1356,1000-0008-0228-FAKE,07/07/2015 21:07,FEMALE,18-24,299
1357,1000-0011-7937-FAKE,07/07/2015 10:57,FEMALE,50-64,99
1358,1000-0012-4885-FAKE,07/07/2015 20:58,FEMALE,18-24,299
1359,1000-0012-7463-FAKE,07/07/2015 20:51,FEMALE,18-24,1499
1360,1000-0013-0134-FAKE,07/07/2015 05:56,FEMALE,40-49,99
1361,1000-0013-2905-FAKE,07/07/2015 05:44,UNKNOWN,UNKNOWN,2499
1362,1000-0013-5325-FAKE,07/07/2015 12:44,UNKNOWN,UNKNOWN,2499
1363,1000-0013-5999-FAKE,07/07/2015 06:10,FEMALE,50-64,99
1364,1000-0015-5017-FAKE,07/07/2015 05:16,FEMALE,13-17,999
1365,1000-0015-6206-FAKE,07/07/2015 01:32,FEMALE,40-49,1999
1366,1000-0015-6206-FAKE,07/07/2015 02:32,FEMALE,40-49,1999
1367,1000-0015-7180-FAKE,07/07/2015 11:55,FEMALE,18-24,299
1368,1000-0015-7386-FAKE,07/07/2015 06:40,FEMALE,40-49,999
1369,1000-0016-5854-FAKE,07/07/2015 16:07,FEMALE,25-29,299
1370,1000-0016-9026-FAKE,07/07/2015 02:05,FEMALE,25-29,1999
1371,1000-0016-9026-FAKE,07/07/2015 03:05,FEMALE,25-29,1999
1372,1000-0017-3535-FAKE,07/07/2015 23:45,FEMALE,50-64,2499
1373,1000-0017-3773-FAKE,07/07/2015 18:03,FEMALE,50-64,549
1374,1000-0017-4400-FAKE,07/07/2015 22:33,FEMALE,18-24,299
1375,1000-0017-8790-FAKE,07/07/2015 11:34,FEMALE,18-24,99
1376,1000-0018-2817-FAKE,07/07/2015 07:05,MALE,50-64,549
1377,1000-0018-3782-FAKE,07/07/2015 17:25,FEMALE,35-39,299
1378,1000-0018-5823-FAKE,07/07/2015 11:45,FEMALE,18-24,99
1379,1000-0018-8403-FAKE,07/07/2015 12:10,FEMALE,40-49,99
1380,1000-0019-5969-FAKE,07/07/2015 18:27,FEMALE,50-64,999
1381,1000-0019-8670-FAKE,07/07/2015 07:23,FEMALE,50-64,299
1382,1000-0020-1171-FAKE,07/07/2015 13:20,FEMALE,40-49,99
1383,1000-0020-4269-FAKE,07/07/2015 07:17,FEMALE,40-49,99
1384,1000-0020-7162-FAKE,07/07/2015 22:45,FEMALE,50-64,999
1385,1000-0020-9813-FAKE,07/07/2015 09:39,FEMALE,25-29,399
1386,1000-0021-0312-FAKE,07/07/2015 10:45,FEMALE,50-64,549
1387,1000-0021-2830-FAKE,07/07/2015 04:17,FEMALE,50-64,99
1388,1000-0021-4393-FAKE,07/07/2015 05:35,FEMALE,40-49,1499
1389,1000-0021-7780-FAKE,07/07/2015 21:46,FEMALE,50-64,549
1390,1000-0021-8863-FAKE,07/07/2015 07:54,FEMALE,40-49,99
1391,1000-0021-9034-FAKE,07/07/2015 13:36,FEMALE,40-49,99
1392,1000-0021-9734-FAKE,07/07/2015 05:03,FEMALE,30-34,299
1393,1000-0022-0544-FAKE,07/07/2015 06:04,FEMALE,50-64,299
1394,1000-0022-3644-FAKE,07/07/2015 15:31,FEMALE,25-29,99
1395,1000-0022-5536-FAKE,07/07/2015 00:08,FEMALE,40-49,99
1396,1000-0022-7666-FAKE,07/07/2015 03:55,FEMALE,40-49,299
1397,1000-0022-8818-FAKE,07/07/2015 21:46,MALE,18-24,99
1398,1000-0004-2408-FAKE,08/07/2015 07:19,FEMALE,18-24,99
1399,1000-0004-8005-FAKE,08/07/2015 21:09,FEMALE,50-64,299
1400,1000-0005-8533-FAKE,08/07/2015 08:12,FEMALE,18-24,1499
1401,1000-0006-1638-FAKE,08/07/2015 08:34,FEMALE,25-29,99
1402,1000-0006-7642-FAKE,08/07/2015 20:17,FEMALE,25-29,999
1403,1000-0008-5530-FAKE,08/07/2015 02:45,FEMALE,18-24,299
1404,1000-0008-5530-FAKE,08/07/2015 03:45,FEMALE,18-24,299
1405,1000-0009-7080-FAKE,08/07/2015 19:18,MALE,40-49,99
1406,1000-0010-4458-FAKE,08/07/2015 01:35,FEMALE,50-64,299
1407,1000-0010-4458-FAKE,08/07/2015 02:35,FEMALE,50-64,299
1408,1000-0010-5425-FAKE,08/07/2015 09:30,FEMALE,40-49,99
1409,1000-0014-3574-FAKE,08/07/2015 15:40,FEMALE,40-49,999
1410,1000-0014-7277-FAKE,08/07/2015 03:44,FEMALE,30-34,999
1411,1000-0014-9766-FAKE,08/07/2015 12:44,FEMALE,18-24,99
1412,1000-0015-0402-FAKE,08/07/2015 03:50,FEMALE,18-24,299
1413,1000-0015-7158-FAKE,08/07/2015 05:38,FEMALE,18-24,99
1414,1000-0015-7218-FAKE,08/07/2015 21:15,FEMALE,50-64,299
1415,1000-0015-7386-FAKE,08/07/2015 16:36,FEMALE,40-49,299
1416,1000-0016-0938-FAKE,08/07/2015 10:32,FEMALE,35-39,549
1417,1000-0016-4715-FAKE,08/07/2015 21:43,FEMALE,18-24,399
1418,1000-0016-5314-FAKE,08/07/2015 02:48,FEMALE,30-34,99
1419,1000-0016-8301-FAKE,08/07/2015 19:31,FEMALE,18-24,299
1420,1000-0016-9470-FAKE,08/07/2015 05:33,FEMALE,40-49,299
1421,1000-0017-1829-FAKE,08/07/2015 15:37,FEMALE,18-24,99
1422,1000-0017-2079-FAKE,08/07/2015 23:42,FEMALE,35-39,99
1423,1000-0018-0684-FAKE,08/07/2015 07:12,FEMALE,50-64,1499
1424,1000-0018-1871-FAKE,08/07/2015 06:06,FEMALE,25-29,549
1425,1000-0018-7688-FAKE,08/07/2015 05:16,MALE,50-64,999
1426,1000-0019-1867-FAKE,08/07/2015 10:42,FEMALE,40-49,299
1427,1000-0019-9765-FAKE,08/07/2015 08:14,FEMALE,25-29,999
1428,1000-0020-1635-FAKE,08/07/2015 17:06,FEMALE,40-49,299
1429,1000-0020-4127-FAKE,08/07/2015 18:18,FEMALE,25-29,99
1430,1000-0020-6437-FAKE,08/07/2015 17:37,FEMALE,18-24,1999
1431,1000-0020-7403-FAKE,08/07/2015 04:33,FEMALE,25-29,299
1432,1000-0020-9994-FAKE,08/07/2015 13:43,FEMALE,50-64,999
1433,1000-0021-3786-FAKE,08/07/2015 06:52,MALE,18-24,549
1434,1000-0021-4185-FAKE,08/07/2015 12:04,FEMALE,25-29,399
1435,1000-0021-7919-FAKE,08/07/2015 07:55,FEMALE,13-17,99
1436,1000-0021-8129-FAKE,08/07/2015 19:42,FEMALE,50-64,299
1437,1000-0021-9164-FAKE,08/07/2015 12:02,MALE,30-34,999
1438,1000-0022-0412-FAKE,08/07/2015 19:50,FEMALE,40-49,299
1439,1000-0022-1649-FAKE,08/07/2015 08:36,MALE,50-64,999
1440,1000-0022-2345-FAKE,08/07/2015 09:55,FEMALE,40-49,999
1441,1000-0022-6882-FAKE,08/07/2015 09:46,FEMALE,13-17,99
1442,1000-0000-3628-FAKE,09/07/2015 03:55,FEMALE,40-49,299
1443,1000-0004-5154-FAKE,09/07/2015 07:40,FEMALE,50-64,299
1444,1000-0005-9382-FAKE,09/07/2015 19:08,FEMALE,25-29,99
1445,1000-0006-0069-FAKE,09/07/2015 14:00,FEMALE,40-49,999
1446,1000-0006-9939-FAKE,09/07/2015 09:46,FEMALE,25-29,99
1447,1000-0007-4406-FAKE,09/07/2015 14:24,FEMALE,18-24,299
1448,1000-0007-5324-FAKE,09/07/2015 08:02,MALE,40-49,99
1449,1000-0007-9866-FAKE,09/07/2015 12:09,FEMALE,30-34,299
1450,1000-0008-1332-FAKE,09/07/2015 05:53,FEMALE,18-24,299
1451,1000-0008-5530-FAKE,09/07/2015 06:13,FEMALE,18-24,299
1452,1000-0009-7080-FAKE,09/07/2015 03:31,MALE,40-49,99
1453,1000-0010-7175-FAKE,09/07/2015 05:09,FEMALE,50-64,399
1454,1000-0011-8958-FAKE,09/07/2015 22:29,FEMALE,35-39,99
1455,1000-0013-0134-FAKE,09/07/2015 13:17,FEMALE,40-49,99
1456,1000-0013-9998-FAKE,09/07/2015 16:05,FEMALE,50-64,299
1457,1000-0015-0402-FAKE,09/07/2015 11:51,FEMALE,18-24,99
1458,1000-0015-5205-FAKE,09/07/2015 20:43,FEMALE,18-24,99
1459,1000-0015-6182-FAKE,09/07/2015 06:36,FEMALE,30-34,299
1460,1000-0015-6417-FAKE,09/07/2015 04:23,FEMALE,18-24,999
1461,1000-0015-7218-FAKE,09/07/2015 02:10,FEMALE,50-64,99
1462,1000-0015-8075-FAKE,09/07/2015 11:56,FEMALE,50-64,549
1463,1000-0015-9002-FAKE,09/07/2015 20:19,MALE,35-39,99
1464,1000-0016-4715-FAKE,09/07/2015 06:14,FEMALE,18-24,549
1465,1000-0016-5314-FAKE,09/07/2015 11:19,FEMALE,30-34,999
1466,1000-0017-2375-FAKE,09/07/2015 16:37,MALE,40-49,99
1467,1000-0017-3535-FAKE,09/07/2015 06:11,FEMALE,50-64,99
1468,1000-0018-0068-FAKE,09/07/2015 22:35,FEMALE,25-29,299
1469,1000-0018-0684-FAKE,09/07/2015 06:36,FEMALE,50-64,99
1470,1000-0018-3079-FAKE,09/07/2015 02:06,FEMALE,40-49,299
1471,1000-0018-3380-FAKE,09/07/2015 14:56,FEMALE,25-29,999
1472,1000-0018-8057-FAKE,09/07/2015 00:19,FEMALE,18-24,99
1473,1000-0018-8057-FAKE,09/07/2015 04:45,FEMALE,18-24,99
1474,1000-0018-8403-FAKE,09/07/2015 06:39,FEMALE,40-49,399
1475,1000-0020-3593-FAKE,09/07/2015 11:34,MALE,18-24,399
1476,1000-0020-9813-FAKE,09/07/2015 09:57,FEMALE,25-29,99
1477,1000-0020-9994-FAKE,09/07/2015 15:45,FEMALE,50-64,299
1478,1000-0021-1007-FAKE,09/07/2015 11:16,MALE,18-24,2999
1479,1000-0021-3392-FAKE,09/07/2015 00:12,MALE,40-49,99
1480,1000-0021-5041-FAKE,09/07/2015 01:57,FEMALE,18-24,99
1481,1000-0021-6973-FAKE,09/07/2015 21:50,FEMALE,40-49,2499
1482,1000-0021-8863-FAKE,09/07/2015 21:57,FEMALE,40-49,99
1483,1000-0021-9326-FAKE,09/07/2015 09:52,FEMALE,25-29,99
1484,1000-0022-0412-FAKE,09/07/2015 10:03,FEMALE,40-49,999
1485,1000-0022-3850-FAKE,09/07/2015 10:15,FEMALE,30-34,549
1486,1000-0022-8973-FAKE,09/07/2015 01:09,MALE,50-64,99
1487,1000-0002-1887-FAKE,10/07/2015 14:42,FEMALE,25-29,399
1488,1000-0007-7962-FAKE,10/07/2015 22:27,MALE,18-24,99
1489,1000-0007-9866-FAKE,10/07/2015 19:20,FEMALE,30-34,299
1490,1000-0012-0189-FAKE,10/07/2015 04:16,FEMALE,25-29,99
1491,1000-0012-1131-FAKE,10/07/2015 00:51,FEMALE,30-34,299
1492,1000-0013-0134-FAKE,10/07/2015 02:28,FEMALE,40-49,99
1493,1000-0013-5072-FAKE,10/07/2015 16:06,UNKNOWN,UNKNOWN,99
1494,1000-0013-9182-FAKE,10/07/2015 16:37,FEMALE,25-29,99
1495,1000-0013-9998-FAKE,10/07/2015 17:07,FEMALE,50-64,99
1496,1000-0014-2544-FAKE,10/07/2015 12:00,MALE,25-29,299
1497,1000-0014-9766-FAKE,10/07/2015 06:16,FEMALE,18-24,549
1498,1000-0015-6206-FAKE,10/07/2015 19:59,FEMALE,40-49,399
1499,1000-0015-7386-FAKE,10/07/2015 02:59,FEMALE,40-49,99
1500,1000-0015-9002-FAKE,10/07/2015 17:03,MALE,35-39,99
1501,1000-0016-4000-FAKE,10/07/2015 04:28,FEMALE,18-24,99
1502,1000-0016-6588-FAKE,10/07/2015 03:38,FEMALE,18-24,299
1503,1000-0016-8271-FAKE,10/07/2015 14:56,FEMALE,40-49,999
1504,1000-0016-8337-FAKE,10/07/2015 12:08,FEMALE,13-17,99
1505,1000-0017-9338-FAKE,10/07/2015 23:15,FEMALE,13-17,399
1506,1000-0018-0611-FAKE,10/07/2015 17:10,FEMALE,25-29,99
1507,1000-0018-1034-FAKE,10/07/2015 20:20,MALE,30-34,299
1508,1000-0018-3380-FAKE,10/07/2015 04:36,FEMALE,25-29,99
1509,1000-0018-6323-FAKE,10/07/2015 21:16,FEMALE,30-34,999
1510,1000-0018-7673-FAKE,10/07/2015 08:45,FEMALE,50-64,399
1511,1000-0018-7699-FAKE,10/07/2015 09:09,FEMALE,30-34,1999
1512,1000-0018-8403-FAKE,10/07/2015 14:25,FEMALE,40-49,549
1513,1000-0019-0857-FAKE,10/07/2015 06:17,FEMALE,13-17,2499
1514,1000-0019-1867-FAKE,10/07/2015 15:33,FEMALE,40-49,99
1515,1000-0019-2908-FAKE,10/07/2015 02:31,FEMALE,40-49,99
1516,1000-0019-3963-FAKE,10/07/2015 08:47,FEMALE,50-64,99
1517,1000-0019-5637-FAKE,10/07/2015 17:09,FEMALE,35-39,549
1518,1000-0019-7396-FAKE,10/07/2015 13:19,MALE,50-64,299
1519,1000-0020-1171-FAKE,10/07/2015 00:55,FEMALE,40-49,1499
1520,1000-0021-3689-FAKE,10/07/2015 18:05,FEMALE,40-49,1499
1521,1000-0021-5041-FAKE,10/07/2015 12:34,FEMALE,18-24,549
1522,1000-0021-5897-FAKE,10/07/2015 01:44,FEMALE,40-49,99
1523,1000-0021-6001-FAKE,10/07/2015 15:59,MALE,50-64,99
1524,1000-0021-7919-FAKE,10/07/2015 12:47,FEMALE,13-17,999
1525,1000-0021-7927-FAKE,10/07/2015 01:49,FEMALE,40-49,99
1526,1000-0021-8870-FAKE,10/07/2015 08:48,MALE,18-24,299
1527,1000-0021-9176-FAKE,10/07/2015 12:05,MALE,30-34,299
1528,1000-0022-6882-FAKE,10/07/2015 18:17,FEMALE,13-17,999
1529,1000-0022-8131-FAKE,10/07/2015 14:49,MALE,25-29,299
1530,1000-0000-1168-FAKE,11/07/2015 12:42,FEMALE,25-29,99
1531,1000-0003-7611-FAKE,11/07/2015 00:09,FEMALE,50-64,1499
1532,1000-0005-3383-FAKE,11/07/2015 09:48,MALE,40-49,299
1533,1000-0005-4683-FAKE,11/07/2015 19:14,FEMALE,25-29,399
1534,1000-0005-8294-FAKE,11/07/2015 06:31,FEMALE,40-49,399
1535,1000-0007-4406-FAKE,11/07/2015 09:51,FEMALE,18-24,299
1536,1000-0007-9866-FAKE,11/07/2015 03:04,FEMALE,30-34,999
1537,1000-0011-0926-FAKE,11/07/2015 10:19,FEMALE,35-39,99
1538,1000-0011-7937-FAKE,11/07/2015 01:43,FEMALE,50-64,549
1539,1000-0011-8890-FAKE,11/07/2015 20:43,FEMALE,50-64,299
1540,1000-0012-1131-FAKE,11/07/2015 09:01,FEMALE,30-34,399
1541,1000-0013-5072-FAKE,11/07/2015 01:25,UNKNOWN,UNKNOWN,99
1542,1000-0013-6070-FAKE,11/07/2015 05:11,FEMALE,40-49,549
1543,1000-0013-9241-FAKE,11/07/2015 09:47,FEMALE,40-49,299
1544,1000-0013-9898-FAKE,11/07/2015 12:06,FEMALE,40-49,299
1545,1000-0015-0087-FAKE,11/07/2015 05:17,FEMALE,18-24,399
1546,1000-0015-0280-FAKE,11/07/2015 23:31,FEMALE,30-34,999
1547,1000-0015-3690-FAKE,11/07/2015 11:19,FEMALE,50-64,99
1548,1000-0015-7158-FAKE,11/07/2015 03:41,FEMALE,18-24,99
1549,1000-0015-8075-FAKE,11/07/2015 07:13,FEMALE,50-64,299
1550,1000-0016-5314-FAKE,11/07/2015 16:41,FEMALE,30-34,2999
1551,1000-0016-8301-FAKE,11/07/2015 19:04,FEMALE,18-24,299
1552,1000-0016-9026-FAKE,11/07/2015 05:36,FEMALE,25-29,99
1553,1000-0016-9067-FAKE,11/07/2015 00:32,MALE,25-29,99
1554,1000-0017-6863-FAKE,11/07/2015 14:16,FEMALE,40-49,549
1555,1000-0017-8790-FAKE,11/07/2015 12:34,FEMALE,18-24,549
1556,1000-0019-0413-FAKE,11/07/2015 22:12,FEMALE,35-39,549
1557,1000-0019-2423-FAKE,11/07/2015 23:15,FEMALE,30-34,2999
1558,1000-0019-2908-FAKE,11/07/2015 09:32,FEMALE,40-49,299
1559,1000-0019-6237-FAKE,11/07/2015 11:56,FEMALE,40-49,99
1560,1000-0019-7396-FAKE,11/07/2015 14:16,MALE,50-64,399
1561,1000-0020-0746-FAKE,11/07/2015 17:17,FEMALE,35-39,299
1562,1000-0020-4827-FAKE,11/07/2015 23:10,FEMALE,18-24,99
1563,1000-0020-7048-FAKE,11/07/2015 01:00,FEMALE,30-34,1999
1564,1000-0020-7467-FAKE,11/07/2015 23:05,FEMALE,40-49,299
1565,1000-0020-9797-FAKE,11/07/2015 02:34,FEMALE,18-24,1499
1566,1000-0021-0312-FAKE,11/07/2015 08:02,FEMALE,50-64,99
1567,1000-0021-3455-FAKE,11/07/2015 14:36,MALE,25-29,399
1568,1000-0021-4393-FAKE,11/07/2015 05:02,FEMALE,40-49,99
1569,1000-0021-5041-FAKE,11/07/2015 04:35,FEMALE,18-24,99
1570,1000-0021-6001-FAKE,11/07/2015 05:18,MALE,50-64,299
1571,1000-0021-9164-FAKE,11/07/2015 04:44,MALE,30-34,299
1572,1000-0021-9176-FAKE,11/07/2015 06:34,MALE,30-34,299
1573,1000-0022-2345-FAKE,11/07/2015 11:33,FEMALE,40-49,399
1574,1000-0022-2363-FAKE,11/07/2015 16:55,MALE,40-49,399
1575,1000-0022-3644-FAKE,11/07/2015 00:47,FEMALE,25-29,999
1576,1000-0023-0830-FAKE,11/07/2015 12:55,MALE,13-17,399
1577,1000-0023-0996-FAKE,11/07/2015 14:49,FEMALE,18-24,299
1578,1000-0000-1168-FAKE,12/07/2015 04:18,FEMALE,25-29,299
1579,1000-0001-4504-FAKE,12/07/2015 12:01,FEMALE,30-34,99
1580,1000-0003-8902-FAKE,12/07/2015 06:19,FEMALE,40-49,399
1581,1000-0004-5136-FAKE,12/07/2015 14:30,FEMALE,25-29,99
1582,1000-0004-8005-FAKE,12/07/2015 18:56,FEMALE,50-64,299
1583,1000-0005-4683-FAKE,12/07/2015 12:15,FEMALE,25-29,1999
1584,1000-0006-9589-FAKE,12/07/2015 22:38,FEMALE,25-29,299
1585,1000-0006-9939-FAKE,12/07/2015 01:04,FEMALE,25-29,549
1586,1000-0007-5934-FAKE,12/07/2015 15:25,FEMALE,40-49,99
1587,1000-0007-9713-FAKE,12/07/2015 14:00,FEMALE,35-39,1999
1588,1000-0008-7767-FAKE,12/07/2015 03:18,FEMALE,30-34,1999
1589,1000-0009-7488-FAKE,12/07/2015 13:59,FEMALE,30-34,99
1590,1000-0011-4813-FAKE,12/07/2015 04:16,FEMALE,30-34,399
1591,1000-0011-8958-FAKE,12/07/2015 12:11,FEMALE,35-39,399
1592,1000-0013-2905-FAKE,12/07/2015 19:53,UNKNOWN,UNKNOWN,299
1593,1000-0013-9182-FAKE,12/07/2015 00:42,FEMALE,25-29,299
1594,1000-0016-0938-FAKE,12/07/2015 19:02,FEMALE,35-39,99
1595,1000-0016-5314-FAKE,12/07/2015 07:03,FEMALE,30-34,299
1596,1000-0016-7894-FAKE,12/07/2015 11:30,FEMALE,40-49,299
1597,1000-0016-9026-FAKE,12/07/2015 14:46,FEMALE,25-29,99
1598,1000-0016-9470-FAKE,12/07/2015 03:46,FEMALE,40-49,299
1599,1000-0017-6612-FAKE,12/07/2015 21:58,FEMALE,25-29,1499
1600,1000-0018-0611-FAKE,12/07/2015 16:57,FEMALE,25-29,999
1601,1000-0018-1034-FAKE,12/07/2015 06:12,MALE,30-34,99
1602,1000-0018-3079-FAKE,12/07/2015 11:55,FEMALE,40-49,299
1603,1000-0018-7673-FAKE,12/07/2015 13:55,FEMALE,50-64,299
1604,1000-0018-7688-FAKE,12/07/2015 04:20,MALE,50-64,2499
1605,1000-0018-8403-FAKE,12/07/2015 06:23,FEMALE,40-49,549
1606,1000-0019-0656-FAKE,12/07/2015 10:12,FEMALE,13-17,1999
1607,1000-0019-2908-FAKE,12/07/2015 12:48,FEMALE,40-49,299
1608,1000-0019-5969-FAKE,12/07/2015 09:04,FEMALE,50-64,999
1609,1000-0019-6237-FAKE,12/07/2015 22:19,FEMALE,40-49,99
1610,1000-0019-6618-FAKE,12/07/2015 15:13,FEMALE,25-29,99
1611,1000-0019-8893-FAKE,12/07/2015 04:14,FEMALE,25-29,99
1612,1000-0019-9765-FAKE,12/07/2015 08:14,FEMALE,25-29,99
1613,1000-0020-1171-FAKE,12/07/2015 14:46,FEMALE,40-49,99
1614,1000-0020-4882-FAKE,12/07/2015 05:22,FEMALE,13-17,99
1615,1000-0020-7467-FAKE,12/07/2015 10:21,FEMALE,40-49,999
1616,1000-0021-3786-FAKE,12/07/2015 11:57,MALE,18-24,299
1617,1000-0021-5041-FAKE,12/07/2015 09:42,FEMALE,18-24,399
1618,1000-0021-6861-FAKE,12/07/2015 04:47,MALE,18-24,399
